ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control
1065708323,2022-01-21 14:39:27,2022-01-21 14:39:27,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,3.0,1.0,8.0,3.0,2.0,8.0,10.0,10.0,КПРФ,False,False,False,False,False
1065687533,2022-01-21 14:25:59,2022-01-21 14:25:59,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,Гражданская сила,False,False,False,False,False
1068348909,2022-01-23 12:56:51,2022-01-23 12:56:51,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,,,,Иммигранта,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,10.0,3.0,10.0,7.0,10.0,7.0,3.0,7.0,7.0,7.0,ПАРНАС,False,False,False,False,False
1068333948,2022-01-23 12:45:11,2022-01-23 12:45:11,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,5.0,3.0,1.0,5.0,5.0,5.0,1.0,3.0,3.0,Единая Россия,False,False,False,False,False
1067571130,2022-01-22 20:19:24,2022-01-22 20:19:24,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,5.0,5.0,9.0,1.0,5.0,10.0,6.0,1.0,10.0,6.0,Яблоко,False,False,False,False,False
1067351452,2022-01-22 17:31:28,2022-01-22 17:31:28,Женский,до 29,посёлок городского типа,male_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Не очень часто,Запретить приезжать сюда из других стран,Скорее не доверяю,3.0,3.0,6.0,6.0,5.0,5.0,7.0,3.0,7.0,4.0,3.0,Единая Россия,False,False,True,True,False
1067331310,2022-01-22 17:15:26,2022-01-22 17:15:26,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3.0,1.0,4.0,3.0,5.0,5.0,4.0,8.0,1.0,3.0,3.0,Единая Россия,False,False,False,False,False
1067075108,2022-01-22 13:51:20,2022-01-22 13:51:20,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,5.0,6.0,5.0,4.0,6.0,1.0,6.0,1.0,Единая Россия,False,False,False,False,False
1067053457,2022-01-22 13:32:42,2022-01-22 13:32:42,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3.0,1.0,2.0,10.0,9.0,6.0,10.0,7.0,6.0,10.0,10.0,Партия пенсионеров,False,False,False,False,False
1066954106,2022-01-22 12:10:05,2022-01-22 12:10:05,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,,,,,Человека другой религии,,Полностью согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,5.0,1.0,2.0,1.0,1.0,9.0,4.0,7.0,1.0,2.0,7.0,Партия пенсионеров,False,False,False,False,False
1066741571,2022-01-22 08:59:57,2022-01-22 08:59:57,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,Иммигранта,,,Полностью не согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,3.0,8.0,7.0,9.0,3.0,4.0,3.0,3.0,2.0,Справедливая Россия - За Правду,False,False,False,False,False
1066723330,2022-01-22 08:40:10,2022-01-22 08:40:10,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,10.0,10.0,6.0,1.0,6.0,1.0,1.0,6.0,КПРФ,False,True,False,False,True
1066657952,2022-01-22 07:18:01,2022-01-22 07:18:01,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,8.0,1.0,6.0,4.0,8.0,1.0,1.0,1.0,Справедливая Россия - За Правду,False,False,False,False,False
1066635750,2022-01-22 06:41:10,2022-01-22 06:41:10,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,5.0,8.0,5.0,6.0,6.0,8.0,1.0,1.0,6.0,КПРФ,False,True,False,False,True
1066615638,2022-01-22 05:56:50,2022-01-22 05:56:50,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,Запретить приезжать сюда из других стран,Скорее доверяю,1.0,1.0,4.0,2.0,2.0,10.0,3.0,5.0,1.0,4.0,9.0,Единая Россия,False,False,False,False,False
1066596069,2022-01-22 05:01:39,2022-01-22 05:01:39,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,3.0,5.0,5.0,3.0,10.0,1.0,3.0,1.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1066476250,2022-01-21 23:41:20,2022-01-21 23:41:20,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Затрудняюсь ответить,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,9.0,9.0,4.0,5.0,5.0,3.0,9.0,8.0,2.0,5.0,5.0,Партия пенсионеров,False,True,False,False,True
1054073050,2022-01-13 13:55:09,2022-01-13 13:55:09,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,Иммигранта,,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,8.0,4.0,6.0,9.0,10.0,7.0,6.0,10.0,8.0,Единая Россия,False,False,False,False,False
1054066230,2022-01-13 13:50:33,2022-01-13 13:50:33,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,5.0,8.0,5.0,5.0,10.0,7.0,6.0,10.0,7.0,Гражданская платформа,True,False,False,False,True
1053725898,2022-01-13 09:50:23,2022-01-13 09:50:23,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,9.0,1.0,3.0,5.0,4.0,9.0,6.0,8.0,5.0,8.0,9.0,Единая Россия,False,False,False,False,False
1053307977,2022-01-12 22:41:14,2022-01-12 22:41:14,Мужской,более 50,малый город (до 50 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,8.0,1.0,8.0,3.0,6.0,1.0,2.0,7.0,Единая Россия,False,False,False,False,False
1052498294,2022-01-12 14:03:47,2022-01-12 14:03:47,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,5.0,1.0,3.0,9.0,9.0,5.0,5.0,9.0,2.0,5.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1052208835,2022-01-12 10:42:54,2022-01-12 10:42:54,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью не согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1052044494,2022-01-12 08:21:26,2022-01-12 08:21:26,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,,Человека другой расы,,,Человека другой религии,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Не очень часто,Мы должны пускать всех желающих,Абсолютно не доверяю,1.0,1.0,1.0,3.0,1.0,10.0,10.0,10.0,1.0,1.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1052012772,2022-01-12 07:44:17,2022-01-12 07:44:17,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Скорее не доверяю,1.0,1.0,6.0,1.0,1.0,10.0,6.0,10.0,1.0,1.0,2.0,Единая Россия,False,False,False,False,False
1051650919,2022-01-11 21:23:14,2022-01-11 21:23:14,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,10.0,1.0,1.0,10.0,4.0,10.0,1.0,1.0,8.0,Единая Россия,False,False,False,False,False
1051271371,2022-01-11 17:01:02,2022-01-11 17:01:02,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,1.0,6.0,6.0,9.0,10.0,3.0,7.0,2.0,8.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False
1050483555,2022-01-11 01:30:30,2022-01-11 01:30:30,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,5.0,10.0,2.0,7.0,5.0,5.0,1.0,10.0,7.0,КПРФ,False,False,False,False,False
1050478321,2022-01-11 01:10:56,2022-01-11 01:10:56,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,6.0,1.0,7.0,10.0,6.0,8.0,8.0,3.0,Родина,False,False,False,False,False
1050474310,2022-01-11 00:59:04,2022-01-11 00:59:04,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,5.0,1.0,7.0,8.0,5.0,9.0,10.0,8.0,6.0,6.0,6.0,ЛДПР,False,False,False,False,False
1050376925,2022-01-10 22:18:35,2022-01-10 22:18:35,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,9.0,9.0,10.0,1.0,10.0,9.0,2.0,6.0,9.0,9.0,Зелёные,False,False,False,False,False
1050229750,2022-01-10 20:00:02,2022-01-10 20:00:02,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_50,,Человека другой расы,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3.0,5.0,8.0,6.0,8.0,9.0,6.0,6.0,4.0,8.0,9.0,Яблоко,False,False,True,False,False
1059890356,2022-01-17 18:30:19,2022-01-17 18:30:19,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Полностью доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,Справедливая Россия - За Правду,False,False,False,False,False
1059642789,2022-01-17 15:43:15,2022-01-17 15:43:15,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,1.0,4.0,5.0,2.0,5.0,9.0,6.0,3.0,7.0,2.0,Родина,True,False,False,False,True
1059213452,2022-01-17 10:30:25,2022-01-17 10:30:25,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,1.0,6.0,Единая Россия,False,False,False,False,False
1059085750,2022-01-17 08:31:31,2022-01-17 08:31:31,Мужской,более 50,малый город (до 50 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,Мы должны пускать всех желающих,Скорее доверяю,3.0,2.0,8.0,8.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0,Партия пенсионеров,False,False,False,False,False
1059058564,2022-01-17 07:59:33,2022-01-17 07:59:33,Мужской,более 50,малый город (до 50 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,Иммигранта,,,Полностью согласен,Полностью не согласен,Затрудняюсь ответить,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,4.0,10.0,6.0,5.0,5.0,5.0,1.0,3.0,5.0,Коммунистическая партия Коммунисты России,False,False,False,False,False
1058990635,2022-01-17 06:00:41,2022-01-17 06:00:41,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,1.0,10.0,5.0,4.0,8.0,1.0,3.0,6.0,7.0,8.0,КПРФ,False,False,False,False,False
1058445863,2022-01-16 18:02:22,2022-01-16 18:02:22,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3.0,1.0,4.0,9.0,7.0,6.0,10.0,8.0,7.0,7.0,6.0,Единая Россия,False,False,False,False,False
1058376033,2022-01-16 17:05:19,2022-01-16 17:05:19,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,2.0,1.0,3.0,3.0,2.0,6.0,10.0,10.0,1.0,2.0,6.0,КПРФ,False,False,False,False,False
1058189414,2022-01-16 14:27:33,2022-01-16 14:27:33,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,1.0,1.0,1.0,6.0,2.0,6.0,8.0,1.0,1.0,6.0,6.0,Единая Россия,False,False,False,False,False
1058121105,2022-01-16 13:26:22,2022-01-16 13:26:22,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,,,,Иммигранта,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Скорее часто,Запретить приезжать сюда из других стран,Скорее не доверяю,1.0,1.0,10.0,10.0,2.0,2.0,10.0,8.0,9.0,9.0,9.0,КПРФ,True,False,False,False,True
1058041540,2022-01-16 12:10:37,2022-01-16 12:10:37,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,1.0,10.0,1.0,6.0,8.0,8.0,1.0,10.0,6.0,Единая Россия,False,False,False,False,False
1049818177,2022-01-10 14:37:29,2022-01-10 14:37:29,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Полностью не согласен,Затрудняюсь ответить,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,6.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,6.0,ПАРНАС,True,False,False,False,True
1050635308,2022-01-11 08:45:22,2022-01-11 08:45:22,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,8.0,6.0,1.0,8.0,6.0,6.0,3.0,7.0,7.0,Справедливая Россия - За Правду,False,False,False,False,False
1049684179,2022-01-10 12:34:44,2022-01-10 12:34:44,Мужской,более 50,сельский населённый пункт,male_50,,,,,,Не против любого из перечисленных,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно согласен,Уже посещал,Полностью не доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Совсем не часто,Мы должны пускать всех желающих,Скорее не доверяю,1.0,10.0,10.0,10.0,8.0,10.0,1.0,1.0,10.0,10.0,10.0,ЛДПР,False,False,False,False,False
1049679882,2022-01-10 12:30:33,2022-01-10 12:30:33,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,Человека другой расы,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее не доверяю,Полностью не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Очень часто,Запретить приезжать сюда из других стран,Затрудняюсь ответить,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,Партия пенсионеров,False,True,False,False,True
1049587890,2022-01-10 11:01:08,2022-01-10 11:01:08,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Полностью не согласен,Затрудняюсь ответить,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,5.0,Партия пенсионеров,False,False,False,False,False
