ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1052563805,2022-01-12 14:46:35,2022-01-12 14:46:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,7.0,10.0,7.0,5.0,10.0,8.0,8.0,10.0,5.0,Справедливая Россия - За Правду
1052519011,2022-01-12 14:17:45,2022-01-12 14:17:45,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Затрудняюсь ответить,1.0,7.0,7.0,7.0,5.0,10.0,10.0,5.0,5.0,10.0,5.0,Партия пенсионеров
1052412469,2022-01-12 13:06:18,2022-01-12 13:06:18,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,Человека другой расы,,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,6.0,4.0,9.0,5.0,7.0,9.0,6.0,6.0,6.0,8.0,КПРФ
1052369503,2022-01-12 12:37:09,2022-01-12 12:37:09,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,2.0,4.0,1.0,5.0,5.0,8.0,1.0,2.0,2.0,Патриоты России
1052361683,2022-01-12 12:32:01,2022-01-12 12:32:01,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,10.0,10.0,Справедливая Россия - За Правду
1052307227,2022-01-12 11:54:33,2022-01-12 11:54:33,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,2.0,4.0,9.0,4.0,6.0,4.0,6.0,6.0,5.0,8.0,Партия пенсионеров
1052070922,2022-01-12 08:47:23,2022-01-12 08:47:23,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,1.0,1.0,5.0,2.0,10.0,1.0,1.0,1.0,6.0,1.0,Единая Россия
1052061636,2022-01-12 08:38:31,2022-01-12 08:38:31,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,7.0,10.0,5.0,10.0,1.0,1.0,10.0,10.0,10.0,ЛДПР
1051975451,2022-01-12 06:49:50,2022-01-12 06:49:50,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,Человека другой расы,,Иммигранта,,,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3.0,3.0,5.0,4.0,3.0,7.0,7.0,6.0,5.0,8.0,6.0,ЛДПР
1051898730,2022-01-12 03:01:11,2022-01-12 03:01:11,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,8.0,4.0,Партия пенсионеров
1051848726,2022-01-12 00:31:03,2022-01-12 00:31:03,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,2.0,3.0,4.0,5.0,8.0,3.0,5.0,5.0,5.0,8.0,Справедливая Россия - За Правду
1051728953,2022-01-11 22:20:07,2022-01-11 22:20:07,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,1.0,10.0,1.0,1.0,5.0,5.0,1.0,10.0,1.0,Единая Россия
1051690117,2022-01-11 21:50:06,2022-01-11 21:50:06,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,Иммигранта,,,Затрудняюсь ответить,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,6.0,10.0,3.0,10.0,2.0,6.0,10.0,10.0,10.0,Яблоко
1051617440,2022-01-11 21:00:49,2022-01-11 21:00:49,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,2.0,2.0,6.0,9.0,3.0,5.0,9.0,6.0,6.0,9.0,6.0,Единая Россия
1051555443,2022-01-11 20:20:07,2022-01-11 20:20:07,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,5.0,3.0,1.0,5.0,2.0,8.0,2.0,2.0,2.0,Справедливая Россия - За Правду
1051554771,2022-01-11 20:19:38,2022-01-11 20:19:38,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,5.0,5.0,9.0,8.0,8.0,10.0,8.0,2.0,10.0,4.0,КПРФ
1051505236,2022-01-11 19:45:33,2022-01-11 19:45:33,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,2.0,5.0,6.0,4.0,10.0,10.0,5.0,8.0,8.0,8.0,Партия пенсионеров
1051499844,2022-01-11 19:41:35,2022-01-11 19:41:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,1.0,5.0,3.0,7.0,5.0,3.0,1.0,3.0,5.0,Единая Россия
1051496869,2022-01-11 19:39:25,2022-01-11 19:39:25,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,3.0,1.0,2.0,9.0,7.0,4.0,8.0,9.0,5.0,5.0,3.0,КПРФ
1051446260,2022-01-11 19:03:47,2022-01-11 19:03:47,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Партия пенсионеров
1051401329,2022-01-11 18:32:21,2022-01-11 18:32:21,Женский,30-49,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,7.0,3.0,10.0,1.0,10.0,10.0,7.0,8.0,10.0,6.0,Гражданская платформа
1051379450,2022-01-11 18:17:09,2022-01-11 18:17:09,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,10.0,10.0,8.0,Справедливая Россия - За Правду
1051369950,2022-01-11 18:10:51,2022-01-11 18:10:51,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее согласен,Абсолютно согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,8.0,1.0,5.0,4.0,1.0,7.0,1.0,10.0,1.0,8.0,1.0,КПРФ
1051349448,2022-01-11 17:56:00,2022-01-11 17:56:00,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,5.0,1.0,1.0,5.0,7.0,6.0,3.0,1.0,Партия пенсионеров
1051324621,2022-01-11 17:38:22,2022-01-11 17:38:22,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,5.0,3.0,9.0,5.0,3.0,5.0,1.0,3.0,1.0,Справедливая Россия - За Правду
1051289206,2022-01-11 17:13:41,2022-01-11 17:13:41,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,10.0,5.0,Яблоко
1051282849,2022-01-11 17:09:15,2022-01-11 17:09:15,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,Иммигранта,,,Затрудняюсь ответить,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,7.0,3.0,6.0,5.0,4.0,1.0,5.0,3.0,Справедливая Россия - За Правду
1051253392,2022-01-11 16:48:13,2022-01-11 16:48:13,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,5.0,3.0,5.0,7.0,5.0,7.0,7.0,5.0,5.0,8.0,8.0,ЛДПР
1051218090,2022-01-11 16:24:35,2022-01-11 16:24:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Затрудняюсь ответить,Абсолютно согласен,Затрудняюсь ответить,Полностью доверяю,Полностью доверяю,Абсолютно не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,10.0,10.0,10.0,3.0,10.0,1.0,1.0,5.0,8.0,4.0,Единая Россия
1051209843,2022-01-11 16:19:00,2022-01-11 16:19:01,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,4.0,3.0,2.0,8.0,5.0,8.0,2.0,3.0,5.0,Справедливая Россия - За Правду
1051204458,2022-01-11 16:15:21,2022-01-11 16:15:21,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,4.0,4.0,2.0,8.0,5.0,8.0,2.0,3.0,5.0,Справедливая Россия - За Правду
1050563487,2022-01-11 06:54:14,2022-01-11 06:54:14,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,3.0,8.0,6.0,8.0,10.0,7.0,5.0,4.0,4.0,Единая Россия
1050561051,2022-01-11 06:49:14,2022-01-11 06:49:14,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,Иммигранта,,,Скорее согласен,Затрудняюсь ответить,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,4.0,10.0,1.0,10.0,10.0,8.0,6.0,10.0,5.0,Гражданская сила
1050558144,2022-01-11 06:43:07,2022-01-11 06:43:07,Мужской,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,5.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,5.0,6.0,6.0,КПРФ
1050541899,2022-01-11 06:00:23,2022-01-11 06:00:23,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,Партия пенсионеров
1050537659,2022-01-11 05:47:26,2022-01-11 05:47:26,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,Иммигранта,,,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,2.0,3.0,5.0,4.0,4.0,8.0,3.0,5.0,1.0,3.0,5.0,КПРФ
1050531728,2022-01-11 05:28:43,2022-01-11 05:28:43,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,10.0,3.0,7.0,5.0,5.0,1.0,5.0,7.0,КПРФ
1050530610,2022-01-11 05:24:39,2022-01-11 05:24:39,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,9.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,Единая Россия
1050530295,2022-01-11 05:23:36,2022-01-11 05:23:36,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,1.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,ЛДПР
1050529367,2022-01-11 05:19:59,2022-01-11 05:19:59,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,2.0,5.0,9.0,10.0,5.0,3.0,8.0,2.0,6.0,5.0,Единая Россия
1050528944,2022-01-11 05:18:22,2022-01-11 05:18:22,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,Справедливая Россия - За Правду
1050528446,2022-01-11 05:16:26,2022-01-11 05:16:26,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0,3.0,Единая Россия
1050527970,2022-01-11 05:14:38,2022-01-11 05:14:38,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,,Человека другой расы,,,Человека другой религии,,Затрудняюсь ответить,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,1.0,Партия пенсионеров
1050519680,2022-01-11 04:41:25,2022-01-11 04:41:25,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,1.0,5.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,Единая Россия
1050517279,2022-01-11 04:30:02,2022-01-11 04:30:02,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Скорее согласен,Не одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,5.0,3.0,10.0,1.0,10.0,10.0,6.0,2.0,3.0,10.0,Яблоко
1050507854,2022-01-11 03:41:30,2022-01-11 03:41:30,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,6.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,Единая Россия
1050493405,2022-01-11 02:18:35,2022-01-11 02:18:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,2.0,10.0,2.0,9.0,2.0,8.0,9.0,9.0,5.0,Единая Россия
1050492784,2022-01-11 02:15:03,2022-01-11 02:15:03,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,1.0,6.0,3.0,1.0,10.0,10.0,1.0,1.0,1.0,Справедливая Россия - За Правду
1050491406,2022-01-11 02:07:36,2022-01-11 02:07:37,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,8.0,8.0,8.0,8.0,3.0,4.0,9.0,5.0,Единая Россия
1050487004,2022-01-11 01:45:12,2022-01-11 01:45:12,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,5.0,Единая Россия
