ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1020850602,2021-12-15 14:29:25,2021-12-15 14:29:25,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,1.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,10.0,9.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,5,3,2,2,4,4,2,1.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,9.0
1020846075,2021-12-15 14:26:36,2021-12-15 14:26:36,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,3.0,5.0,3.0,10.0,10.0,5.0,5.0,5.0,3.0,ЛДПР,False,False,False,False,False,1,2,2,2,2,2,3,3,3,2,3,-1,3,1.0,5.0,3.0,5.0,3.0,10.0,5.0,5.0,3.0
1020845672,2021-12-15 14:26:21,2021-12-15 14:26:21,Мужской,до 29,сельский населённый пункт,male_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,4.0,8.0,8.0,10.0,5.0,10.0,8.0,9.0,9.0,10.0,7.0,Партия Роста,False,False,False,False,False,1,2,2,1,2,2,1,3,3,2,2,2,2,4.0,8.0,8.0,10.0,5.0,10.0,9.0,10.0,7.0
1020844311,2021-12-15 14:25:29,2021-12-15 14:25:29,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,5.0,10.0,1.0,10.0,4.0,3.0,3.0,3.0,5.0,КПРФ,True,False,False,False,True,1,2,2,2,2,2,3,-1,4,3,2,1,3,1.0,5.0,5.0,10.0,1.0,10.0,3.0,3.0,5.0
1020842106,2021-12-15 14:24:02,2021-12-15 14:24:02,Мужской,30-49,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,3.0,6.0,10.0,5.0,8.0,10.0,5.0,10.0,10.0,1.0,КПРФ,False,False,True,False,False,1,2,2,2,2,3,-1,2,4,4,2,1,3,1.0,3.0,6.0,10.0,5.0,8.0,10.0,10.0,1.0
1020841069,2021-12-15 14:23:22,2021-12-15 14:23:22,Женский,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Скорее не доверяю,1.0,7.0,8.0,10.0,5.0,10.0,3.0,7.0,3.0,10.0,5.0,КПРФ,True,False,False,True,True,1,2,2,2,2,3,2,-1,3,3,3,2,1,1.0,7.0,8.0,10.0,5.0,10.0,3.0,10.0,5.0
1020840368,2021-12-15 14:22:56,2021-12-15 14:22:56,Мужской,30-49,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,1.0,1.0,1.0,10.0,7.0,3.0,1.0,8.0,6.0,Зелёные,False,False,True,False,False,2,2,2,2,2,3,3,2,3,3,3,1,-1,1.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,6.0
1020839830,2021-12-15 14:22:33,2021-12-15 14:22:33,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,Запретить приезжать сюда из других стран,Скорее не доверяю,4.0,1.0,5.0,5.0,1.0,8.0,3.0,8.0,1.0,4.0,6.0,ЛДПР,False,False,False,False,False,1,2,1,2,2,2,4,3,2,2,3,2,4,4.0,1.0,5.0,5.0,1.0,8.0,1.0,4.0,6.0
1020836352,2021-12-15 14:20:17,2021-12-15 14:20:17,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,КПРФ,False,False,False,False,False,1,2,1,2,2,2,5,-1,3,3,2,1,3,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0
1020835718,2021-12-15 14:19:52,2021-12-15 14:19:52,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,10.0,1.0,1.0,10.0,5.0,10.0,10.0,3.0,КПРФ,False,False,True,False,False,1,1,1,1,1,1,5,3,4,4,4,2,3,1.0,1.0,1.0,10.0,1.0,1.0,10.0,10.0,3.0
1020833526,2021-12-15 14:18:27,2021-12-15 14:18:27,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,5.0,2.0,6.0,10.0,3.0,8.0,10.0,7.0,6.0,6.0,3.0,Единая Россия,False,False,False,False,False,1,2,2,1,2,2,5,2,2,2,-1,-1,3,5.0,2.0,6.0,10.0,3.0,8.0,6.0,6.0,3.0
1020831791,2021-12-15 14:17:22,2021-12-15 14:17:22,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью согласен,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,7.0,1.0,10.0,1.0,10.0,8.0,6.0,5.0,10.0,3.0,Зелёные,False,False,False,False,False,1,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,1.0,7.0,1.0,10.0,1.0,10.0,5.0,10.0,3.0
1020831039,2021-12-15 14:16:52,2021-12-15 14:16:52,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Полностью не доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,6.0,9.0,9.0,1.0,10.0,6.0,6.0,9.0,5.0,1.0,ЛДПР,False,False,False,False,False,1,2,1,2,2,3,1,3,4,2,4,1,3,1.0,6.0,9.0,9.0,1.0,10.0,9.0,5.0,1.0
1020824754,2021-12-15 14:12:45,2021-12-15 14:12:45,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,1.0,1.0,4.0,6.0,7.0,10.0,6.0,1.0,8.0,1.0,КПРФ,False,False,False,False,False,1,2,2,2,2,2,5,1,4,3,2,1,1,1.0,1.0,1.0,4.0,6.0,7.0,1.0,8.0,1.0
1020824424,2021-12-15 14:12:31,2021-12-15 14:12:31,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Абсолютно не согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,10.0,10.0,1.0,10.0,10.0,8.0,10.0,10.0,10.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,1,2,3,1,1,4,1,3,1.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
1020821623,2021-12-15 14:10:32,2021-12-15 14:10:32,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,КПРФ,False,False,False,False,False,1,2,1,2,2,3,5,3,2,2,4,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
1020815281,2021-12-15 14:06:13,2021-12-15 14:06:13,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,,,Скорее согласен,Затрудняюсь ответить,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,2.0,1.0,1.0,1.0,3.0,10.0,4.0,1.0,9.0,2.0,Партия пенсионеров,False,False,False,False,False,1,1,1,1,2,2,-1,-1,-1,-1,2,-1,-1,1.0,2.0,1.0,1.0,1.0,3.0,1.0,9.0,2.0
1020813858,2021-12-15 14:05:17,2021-12-15 14:05:17,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,3.0,4.0,7.0,1.0,8.0,10.0,4.0,6.0,7.0,7.0,ЛДПР,False,False,False,False,False,1,2,2,2,2,3,3,3,3,3,2,2,3,2.0,3.0,4.0,7.0,1.0,8.0,6.0,7.0,7.0
1020810721,2021-12-15 14:03:13,2021-12-15 14:03:13,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,10.0,7.0,10.0,1.0,10.0,10.0,3.0,10.0,4.0,10.0,ЛДПР,False,False,False,False,False,2,2,2,2,2,3,1,2,3,4,1,1,3,1.0,10.0,7.0,10.0,1.0,10.0,10.0,4.0,10.0
1020808497,2021-12-15 14:01:47,2021-12-15 14:01:47,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,10.0,10.0,10.0,1.0,10.0,9.0,1.0,8.0,10.0,10.0,Партия пенсионеров,True,False,False,False,True,1,2,2,2,2,4,1,2,4,2,2,1,3,1.0,10.0,10.0,10.0,1.0,10.0,8.0,10.0,10.0
1037320816,2021-12-28 18:01:45,2021-12-28 18:01:45,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,2.0,6.0,5.0,4.0,2.0,2.0,2.0,3.0,Партия пенсионеров,False,False,False,False,False,1,2,1,2,2,3,5,3,3,2,3,2,3,1.0,1.0,3.0,2.0,6.0,5.0,2.0,2.0,3.0
1037294367,2021-12-28 17:41:07,2021-12-28 17:41:07,Мужской,до 29,сельский населённый пункт,male_29,Наркозависимого,,,,,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,6.0,10.0,1.0,6.0,2.0,5.0,5.0,9.0,1.0,Единая Россия,True,True,False,False,True,1,2,2,2,2,-1,3,3,3,3,3,2,3,1.0,3.0,6.0,10.0,1.0,6.0,5.0,9.0,1.0
1037252094,2021-12-28 17:08:45,2021-12-28 17:08:45,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,2.0,5.0,10.0,6.0,10.0,1.0,5.0,4.0,9.0,4.0,Зелёные,False,True,False,False,True,1,2,2,2,2,2,3,2,4,3,-1,1,3,1.0,2.0,5.0,10.0,6.0,10.0,4.0,9.0,4.0
1037251115,2021-12-28 17:08:00,2021-12-28 17:08:00,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее согласен,Затрудняюсь ответить,Абсолютно согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,3.0,6.0,6.0,2.0,4.0,8.0,6.0,7.0,7.0,5.0,Зелёные,False,True,False,False,True,2,2,2,2,2,2,-1,3,2,3,3,3,2,1.0,3.0,6.0,6.0,2.0,4.0,7.0,7.0,5.0
1037245915,2021-12-28 17:04:02,2021-12-28 17:04:02,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,5.0,1.0,5.0,10.0,7.0,10.0,3.0,1.0,8.0,10.0,5.0,Единая Россия,False,False,False,False,False,1,2,2,2,2,-1,4,3,3,3,2,-1,3,5.0,1.0,5.0,10.0,7.0,10.0,8.0,10.0,5.0
1037221280,2021-12-28 16:45:22,2021-12-28 16:45:22,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,5.0,10.0,7.0,7.0,4.0,10.0,1.0,3.0,6.0,6.0,6.0,Справедливая Россия - За Правду,True,True,False,False,True,1,2,2,2,2,4,1,2,3,3,3,2,2,5.0,10.0,7.0,7.0,4.0,10.0,6.0,6.0,6.0
1037218745,2021-12-28 16:43:34,2021-12-28 16:43:34,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,ЛДПР,False,True,False,False,True,1,2,2,2,2,3,-1,3,3,4,2,2,2,1.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0
1037217266,2021-12-28 16:42:31,2021-12-28 16:42:31,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,Запретить приезжать сюда из других стран,Скорее не доверяю,1.0,1.0,1.0,10.0,1.0,10.0,1.0,8.0,5.0,10.0,1.0,КПРФ,False,True,False,False,True,1,1,1,1,1,1,5,2,3,3,3,1,4,1.0,1.0,1.0,10.0,1.0,10.0,5.0,10.0,1.0
1037209055,2021-12-28 16:36:25,2021-12-28 16:36:25,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,Затрудняюсь ответить,Скорее доверяю,1.0,10.0,8.0,8.0,1.0,10.0,4.0,1.0,1.0,1.0,8.0,КПРФ,True,False,False,False,True,1,2,2,2,2,4,1,3,2,2,2,4,-1,1.0,10.0,8.0,8.0,1.0,10.0,1.0,1.0,8.0
1037193038,2021-12-28 16:24:47,2021-12-28 16:24:47,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,Запретить приезжать сюда из других стран,Скорее не доверяю,2.0,1.0,7.0,3.0,4.0,8.0,6.0,8.0,1.0,6.0,5.0,Единая Россия,False,False,False,False,False,1,2,1,2,2,1,4,3,3,2,3,2,4,2.0,1.0,7.0,3.0,4.0,8.0,1.0,6.0,5.0
1037183838,2021-12-28 16:18:20,2021-12-28 16:18:20,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,5.0,1.0,1.0,2.0,2.0,1.0,8.0,9.0,5.0,4.0,1.0,Единая Россия,False,False,False,False,False,1,2,1,2,2,1,5,3,2,2,4,3,3,5.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0
1037179709,2021-12-28 16:15:18,2021-12-28 16:15:18,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,10.0,5.0,10.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,КПРФ,True,True,False,False,True,1,2,2,2,2,-1,4,3,3,3,2,2,3,1.0,10.0,5.0,10.0,1.0,10.0,1.0,1.0,1.0
1037178730,2021-12-28 16:14:33,2021-12-28 16:14:33,Мужской,30-49,посёлок городского типа,male_29,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,"Ни согласен, ни несогласен",Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,5.0,5.0,5.0,5.0,10.0,1.0,5.0,5.0,5.0,5.0,КПРФ,False,True,True,False,True,2,2,2,2,2,-1,3,-1,3,3,2,-1,2,1.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0
1037168554,2021-12-28 16:06:48,2021-12-28 16:06:48,Женский,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Мог бы посетить,Затрудняюсь ответить,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,Мы должны пускать всех желающих,Затрудняюсь ответить,1.0,10.0,8.0,8.0,1.0,3.0,7.0,1.0,9.0,9.0,1.0,КПРФ,False,False,False,True,False,1,2,2,2,2,4,2,2,-1,3,-1,1,1,1.0,10.0,8.0,8.0,1.0,3.0,9.0,9.0,1.0
1037160127,2021-12-28 16:00:28,2021-12-28 16:00:28,Мужской,30-49,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,8.0,10.0,7.0,10.0,1.0,7.0,10.0,10.0,3.0,ЛДПР,False,True,True,False,True,2,2,2,2,2,3,3,3,2,3,2,2,3,1.0,5.0,8.0,10.0,7.0,10.0,10.0,10.0,3.0
1037155140,2021-12-28 15:56:52,2021-12-28 15:56:52,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,,,,Иммигранта,,,Скорее не согласен,Скорее не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,3.0,10.0,3.0,10.0,1.0,3.0,5.0,10.0,1.0,Зелёные,False,True,False,False,True,2,2,2,1,2,3,4,2,3,2,4,1,3,1.0,1.0,3.0,10.0,3.0,10.0,5.0,10.0,1.0
1037153807,2021-12-28 15:55:53,2021-12-28 15:55:54,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,5.0,10.0,1.0,7.0,1.0,5.0,2.0,10.0,8.0,ЛДПР,False,True,True,False,True,1,2,2,2,2,-1,-1,-1,3,2,3,2,3,1.0,5.0,5.0,10.0,1.0,7.0,2.0,10.0,8.0
1037150753,2021-12-28 15:53:48,2021-12-28 15:53:48,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,6.0,7.0,4.0,9.0,1.0,5.0,3.0,7.0,7.0,Зелёные,False,True,False,False,True,1,2,2,2,2,2,3,2,3,3,2,2,2,1.0,6.0,6.0,7.0,4.0,9.0,3.0,7.0,7.0
